RC_ID,H3_count,Retail_N,Area_km2
RC_EW_4230,49,316,0.098415368
RC_EW_4238,22,138,0.044536185
RC_EW_4240,85,572,0.171551723
RC_EW_4241,25,113,0.050508134
RC_EW_4244,154,330,0.30961997
RC_EW_4246,56,260,0.113175039
RC_EW_4256,106,485,0.206486537
RC_EW_4257,45,109,0.087674497
RC_EW_426,131,455,0.250709217
RC_EW_4262,57,152,0.110854887
RC_EW_4264,40,138,0.077924284
RC_EW_4271,93,33,0.181165883
RC_EW_4277,75,133,0.145780095
RC_EW_4280,33,208,0.064297307
RC_EW_4284,17,93,0.033120246
RC_EW_4286,98,313,0.190708247
RC_EW_4290,42,124,0.081747657
RC_EW_4291,94,64,0.182733526
RC_EW_4302,85,242,0.165220985
RC_EW_4308,58,102,0.112851388
RC_EW_4309,111,147,0.216067451
RC_EW_4316,140,394,0.272627376
RC_EW_4317,92,326,0.179156947
RC_EW_4322,49,46,0.095390239
RC_EW_4341,54,217,0.105337775
RC_EW_4349,250,1462,0.486894212
RC_EW_4356,79,321,0.153977789
RC_EW_4367,60,18,0.116755912
RC_EW_440,261,546,0.499639038
RC_EW_4403,116,396,0.22629283
RC_EW_4409,77,102,0.150112575
RC_EW_4412,97,196,0.189233675
RC_EW_4415,48,123,0.093751009
RC_EW_4419,21,145,0.041113251
RC_EW_443,58,114,0.1113328
RC_EW_4434,82,175,0.160220074
RC_EW_4438,104,320,0.203146013
RC_EW_4441,247,347,0.481768909
RC_EW_4444,68,175,0.132464525
RC_EW_4446,161,27,0.313368968
RC_EW_4449,113,251,0.22026648
RC_EW_4452,63,181,0.122821281
RC_EW_4456,158,336,0.307636603
RC_EW_4458,58,273,0.113163246
RC_EW_4459,86,251,0.167610209
RC_EW_446,87,142,0.166749679
RC_EW_4461,111,131,0.216352066
RC_EW_4467,182,803,0.354911582
RC_EW_4476,85,217,0.164958349
RC_EW_4478,233,39,0.451354653
RC_EW_4479,39,314,0.075784044
RC_EW_4481,106,455,0.2055317
RC_EW_4485,71,45,0.137965356
RC_EW_4487,94,381,0.182861659
RC_EW_4490,145,25,0.282924923
RC_EW_4491,94,519,0.183360284
RC_EW_4492,140,361,0.273317315
RC_EW_4496,99,305,0.193687784
RC_EW_4503,123,481,0.239332619
RC_EW_4507,68,159,0.132412178
RC_EW_4512,39,111,0.07596466
RC_EW_4521,12,104,0.023377856
RC_EW_4523,125,595,0.242956674
RC_EW_4524,32,167,0.062356593
RC_EW_4529,30,160,0.058416715
RC_EW_453,52,1,0.099632704
RC_EW_4533,31,155,0.060389132
RC_EW_4538,33,122,0.064502493
RC_EW_454,74,130,0.142050302
RC_EW_4540,39,121,0.076117296
RC_EW_4544,94,198,0.183384564
RC_EW_4551,44,130,0.085836891
RC_EW_4552,71,232,0.138373537
RC_EW_4553,97,284,0.188996506
RC_EW_456,76,219,0.145770002
RC_EW_4560,94,295,0.18317859
RC_EW_4574,94,214,0.183081889
RC_EW_4576,120,26,0.233671929
RC_EW_4581,45,138,0.087787605
RC_EW_4582,85,54,0.165727377
RC_EW_4599,21,128,0.041111003
RC_EW_46,47,36,0.095983276
RC_EW_4600,115,31,0.224636649
RC_EW_4602,32,133,0.062546662
RC_EW_4606,54,194,0.105736238
RC_EW_4607,153,778,0.299975231
RC_EW_461,81,136,0.15555892
RC_EW_4613,19,119,0.037117393
RC_EW_4615,15,143,0.029344638
RC_EW_4618,19,75,0.03725644
RC_EW_4620,47,160,0.092217012
RC_EW_4624,110,734,0.216105616
RC_EW_4629,61,189,0.119555668
RC_EW_4631,41,235,0.080826954
RC_EW_4634,31,166,0.060733015
RC_EW_4638,92,324,0.180202483
RC_EW_464,24,197,0.046100284
RC_EW_4653,288,1064,0.55431771
RC_EW_4656,90,220,0.173397997
RC_EW_466,79,158,0.151335266
RC_EW_4661,14,116,0.02710651
RC_EW_4668,36,170,0.06977143
RC_EW_4673,246,508,0.475128487
RC_EW_4681,75,237,0.144266487
RC_EW_4684,63,253,0.1209756
RC_EW_4690,62,163,0.119184055
RC_EW_47,34,253,0.069543499
RC_EW_471,74,207,0.141870139
RC_EW_4710,157,354,0.301552617
RC_EW_4717,52,189,0.100357857
RC_EW_4718,149,444,0.288040734
RC_EW_4722,137,395,0.265225889
RC_EW_473,64,363,0.122219511
RC_EW_4730,156,49,0.301753602
RC_EW_4731,120,503,0.232224541
RC_EW_4733,20,128,0.038836288
RC_EW_4747,23,122,0.044674192
RC_EW_4748,32,144,0.06214217
RC_EW_4767,116,571,0.225049318
RC_EW_4777,85,218,0.163945938
RC_EW_4779,18,74,0.034756576
RC_EW_4781,204,27,0.392936707
RC_EW_4785,36,118,0.069369207
RC_EW_479,153,161,0.292093806
RC_EW_4794,13,118,0.025133968
RC_EW_4797,29,140,0.055966164
RC_EW_4808,114,331,0.219868579
RC_EW_4814,25,171,0.048377852
RC_EW_4820,181,437,0.351056163
RC_EW_4823,134,236,0.259622283
RC_EW_4825,425,691,0.823142883
RC_EW_4826,60,182,0.116396556
RC_EW_4829,40,54,0.077684294
RC_EW_4830,77,199,0.149401348
RC_EW_4843,102,147,0.197816916
RC_EW_4846,95,48,0.184096773
RC_EW_4850,57,176,0.110670234
RC_EW_4857,27,160,0.052624188
RC_EW_4858,32,290,0.062364561
RC_EW_4863,80,289,0.154933673
RC_EW_4866,33,155,0.063946359
RC_EW_4868,49,280,0.09485312
RC_EW_4869,25,136,0.048494455
RC_EW_4872,34,193,0.066172833
RC_EW_4876,19,126,0.037069503
RC_EW_4877,100,470,0.194726388
RC_EW_489,51,134,0.097645051
RC_EW_4890,46,115,0.08977996
RC_EW_4892,41,214,0.080172693
RC_EW_4894,49,131,0.095632416
RC_EW_4897,49,123,0.095653298
RC_EW_4898,131,680,0.255807157
RC_EW_4910,216,492,0.419057119
RC_EW_4918,144,172,0.280185705
RC_EW_4920,45,209,0.087702623
RC_EW_4923,88,193,0.171442722
RC_EW_4927,29,134,0.056689204
RC_EW_493,74,162,0.141732307
RC_EW_4935,138,414,0.268787918
RC_EW_4943,272,737,0.529975504
RC_EW_4970,248,965,0.484440718
RC_EW_4979,26,121,0.050920264
RC_EW_4983,43,221,0.0841987
RC_EW_4985,180,231,0.351247662
RC_EW_4986,158,381,0.308634631
RC_EW_4991,54,269,0.105367358
RC_EW_4999,67,156,0.130849347
RC_EW_5,58,209,0.121272646
RC_EW_50,25,201,0.051433941
RC_EW_5014,80,492,0.155692288
RC_EW_5016,60,111,0.11664458
RC_EW_5017,259,417,0.502799121
RC_EW_5019,108,37,0.209864936
RC_EW_502,66,159,0.12632081
RC_EW_5022,68,241,0.132349412
RC_EW_5025,87,346,0.16935598
RC_EW_5029,83,126,0.161157432
RC_EW_5030,190,343,0.369033377
RC_EW_5032,44,122,0.085585985
RC_EW_5037,31,151,0.060343825
RC_EW_504,31,141,0.059440649
RC_EW_5043,53,135,0.103055552
RC_EW_5057,88,271,0.170702632
RC_EW_5066,43,72,0.083469204
RC_EW_5071,34,250,0.066455773
RC_EW_5073,22,105,0.043080176
RC_EW_5075,95,283,0.185986327
RC_EW_5081,50,175,0.09795771
RC_EW_5089,16,99,0.031458659
RC_EW_5090,290,535,0.569002788
RC_EW_5093,17,107,0.033543019
RC_EW_5096,27,208,0.052914144
RC_EW_5099,89,169,0.174104505
RC_EW_510,16,101,0.030672497
RC_EW_5107,27,117,0.052790922
RC_EW_5109,51,188,0.100044467
RC_EW_5116,94,24,0.180887422
RC_EW_5118,189,738,0.363505679
RC_EW_512,62,131,0.118518073
RC_EW_5131,172,457,0.330784639
RC_EW_5133,324,512,0.625653307
RC_EW_5135,18,105,0.034875729
RC_EW_5138,71,193,0.13735338
RC_EW_5151,56,163,0.108404049
RC_EW_5152,44,149,0.08501758
RC_EW_5153,103,40,0.198858536
RC_EW_5157,76,275,0.146984054
RC_EW_516,15,108,0.028813362
RC_EW_5167,22,153,0.042323069
RC_EW_517,18,103,0.034582741
RC_EW_5174,112,252,0.216357501
RC_EW_5181,116,182,0.224417598
RC_EW_5183,216,51,0.417629036
RC_EW_5184,112,518,0.216711225
RC_EW_5198,141,551,0.272191306
RC_EW_5200,58,183,0.112147924
RC_EW_5201,67,244,0.129500687
RC_EW_5206,30,208,0.057998487
RC_EW_5207,102,218,0.196993551
RC_EW_5208,72,152,0.139214546
RC_EW_521,28,206,0.053667901
RC_EW_5210,83,233,0.160430301
RC_EW_5215,49,255,0.094823713
RC_EW_5219,83,288,0.16037695
RC_EW_5220,64,244,0.123597654
RC_EW_5221,44,119,0.085095824
RC_EW_5222,24,120,0.046459157
RC_EW_5225,58,384,0.112201508
RC_EW_5231,38,291,0.073621552
RC_EW_5232,45,287,0.087178175
RC_EW_5233,19,159,0.0368447
RC_EW_5236,19,158,0.036826664
RC_EW_5241,19,119,0.036850052
RC_EW_5243,34,239,0.065877102
RC_EW_5245,26,123,0.050357895
RC_EW_5257,18,122,0.034863078
RC_EW_5259,199,721,0.384388342
RC_EW_5265,81,254,0.156577603
RC_EW_5269,40,50,0.077354645
RC_EW_5270,32,163,0.061889075
RC_EW_5278,56,212,0.108328973
RC_EW_5285,127,279,0.245657196
RC_EW_5289,119,479,0.230157553
RC_EW_529,49,166,0.094231347
RC_EW_5294,58,153,0.112214463
RC_EW_5296,60,226,0.116071633
RC_EW_5297,211,431,0.407812115
RC_EW_5306,14,79,0.027159301
RC_EW_5310,40,132,0.077332447
RC_EW_5316,100,330,0.19347957
RC_EW_5319,113,368,0.218713105
RC_EW_5323,51,152,0.098743738
RC_EW_5327,24,138,0.046491868
RC_EW_533,39,295,0.075141391
RC_EW_5330,44,106,0.085305094
RC_EW_5333,26,111,0.050344309
RC_EW_5336,25,38,0.048407007
RC_EW_534,5,89,0.009646392
RC_EW_5342,21,152,0.040625057
RC_EW_5347,165,540,0.318424648
RC_EW_5350,47,120,0.09073798
RC_EW_5353,149,353,0.287615363
RC_EW_5357,94,149,0.181503644
RC_EW_5364,47,161,0.090743075
RC_EW_5367,34,119,0.065664964
RC_EW_5371,96,364,0.185465148
RC_EW_5372,75,277,0.144960777
RC_EW_5375,60,257,0.115896278
RC_EW_5377,54,151,0.104373919
RC_EW_5383,46,162,0.088945325
RC_EW_5389,31,133,0.059954156
RC_EW_5399,85,335,0.16414626
RC_EW_5404,123,293,0.23736936
RC_EW_5409,24,150,0.046637543
RC_EW_5411,75,182,0.145490059
RC_EW_5416,71,53,0.137360914
RC_EW_5419,68,196,0.131662691
RC_EW_542,17,106,0.032723306
RC_EW_5421,42,151,0.081398506
RC_EW_5423,34,139,0.065901013
RC_EW_5425,189,37,0.365890852
RC_EW_5428,35,136,0.06785647
RC_EW_543,60,403,0.115423482
RC_EW_5430,39,182,0.075598066
RC_EW_5431,165,641,0.31991713
RC_EW_5433,96,144,0.186256193
RC_EW_5435,52,192,0.100972096
RC_EW_5446,55,152,0.106569428
RC_EW_5449,19,100,0.036972249
RC_EW_5452,73,181,0.141781706
RC_EW_5454,120,354,0.232663613
RC_EW_5458,47,141,0.091013087
RC_EW_5459,124,402,0.240128286
RC_EW_5461,81,171,0.156819084
RC_EW_5476,52,143,0.10074517
RC_EW_5486,75,306,0.145191811
RC_EW_549,97,527,0.186506976
RC_EW_5498,39,143,0.075595249
RC_EW_5504,20,54,0.03862933
RC_EW_5506,79,234,0.15211737
RC_EW_5509,168,31,0.323072168
RC_EW_5521,69,278,0.132972562
RC_EW_5525,129,16,0.248427141
RC_EW_554,70,146,0.134679706
RC_EW_5557,91,188,0.175182353
RC_EW_5563,135,422,0.261121952
RC_EW_5564,183,653,0.353007682
RC_EW_5568,29,219,0.056108688
RC_EW_5574,65,248,0.12547737
RC_EW_5576,46,269,0.08893161
RC_EW_558,94,478,0.180709618
RC_EW_5584,63,225,0.122026036
RC_EW_5585,54,166,0.104779026
RC_EW_5586,165,589,0.321006652
RC_EW_5594,515,972,0.993559634
RC_EW_5595,25,193,0.048386967
RC_EW_562,28,116,0.053985669
RC_EW_5630,39,122,0.07833111
RC_EW_5632,51,295,0.101975012
RC_EW_5633,55,179,0.10842232
RC_EW_5638,123,384,0.241419481
RC_EW_5642,45,201,0.089028083
RC_EW_5648,81,135,0.16078157
RC_EW_5659,62,223,0.115030121
RC_EW_5663,48,39,0.089720686
RC_EW_5671,126,17,0.235202244
RC_EW_5675,255,1554,0.476258617
RC_EW_5678,50,106,0.09353753
RC_EW_5682,197,24,0.367776646
RC_EW_5683,53,422,0.099045634
RC_EW_5689,78,194,0.145595901
RC_EW_5699,40,241,0.07492233
RC_EW_5701,82,33,0.153375413
RC_EW_5712,10,194,0.018715956
RC_EW_572,50,160,0.096233861
RC_EW_5725,29,207,0.054544548
RC_EW_5727,128,313,0.24003147
RC_EW_5736,124,162,0.230932332
RC_EW_5738,36,275,0.067115212
RC_EW_5739,85,126,0.158433509
RC_EW_574,57,38,0.109668774
RC_EW_5741,26,36,0.048528096
RC_EW_5742,79,265,0.14741819
RC_EW_5743,68,55,0.126635137
RC_EW_5746,304,502,0.565852476
RC_EW_5752,112,20,0.208529945
RC_EW_5767,45,181,0.084026578
RC_EW_577,58,149,0.111698868
RC_EW_5770,106,196,0.197795301
RC_EW_5778,291,7,0.541938606
RC_EW_5786,68,290,0.126703618
RC_EW_5787,92,402,0.171352503
RC_EW_5809,14,110,0.026117847
RC_EW_5811,94,274,0.174778679
RC_EW_5815,65,289,0.120235057
RC_EW_590,39,143,0.074982549
RC_EW_600,99,388,0.190201081
RC_EW_6000,19,109,0.037782773
RC_EW_6001,245,912,0.473077819
RC_EW_6002,171,589,0.330528658
RC_EW_61,204,771,0.419583976
RC_EW_612,37,332,0.070724253
RC_EW_622,107,242,0.204252444
RC_EW_623,81,562,0.154784935
RC_EW_629,238,838,0.454951851
RC_EW_654,43,289,0.082558569
RC_EW_658,20,94,0.038430587
RC_EW_664,20,138,0.038397173
RC_EW_671,19,111,0.036707344
RC_EW_672,28,122,0.054049908
RC_EW_675,44,161,0.084541993
RC_EW_677,109,547,0.210410335
RC_EW_68,142,23,0.291850658
RC_EW_685,54,124,0.104142782
RC_EW_688,95,222,0.183125756
RC_EW_697,19,101,0.036467341
RC_EW_704,116,236,0.222872927
RC_EW_705,177,330,0.340487307
RC_EW_708,120,239,0.230911245
RC_EW_71,23,173,0.047393784
RC_EW_712,26,104,0.050151851
RC_EW_718,128,199,0.245946134
RC_EW_72,37,134,0.076176815
RC_EW_720,121,145,0.228201288
RC_EW_723,10,66,0.01896266
RC_EW_724,17,131,0.032233298
RC_EW_731,85,285,0.160821377
RC_EW_735,266,106,0.500993134
RC_EW_738,13,116,0.024527657
RC_EW_740,69,131,0.130290114
RC_EW_741,208,46,0.391982955
RC_EW_742,266,1240,0.501722998
RC_EW_751,205,306,0.38855786
RC_EW_767,73,288,0.139022913
RC_EW_769,19,119,0.035985133
RC_EW_77,40,145,0.081860827
RC_EW_772,37,256,0.070050235
RC_EW_773,29,176,0.054808405
RC_EW_776,20,128,0.037814393
RC_EW_777,15,113,0.028484876
RC_EW_779,93,308,0.176883278
RC_EW_792,59,170,0.112278655
RC_EW_793,55,145,0.104645633
RC_EW_80,38,167,0.077995329
RC_EW_804,82,156,0.155792888
RC_EW_807,25,63,0.047595983
RC_EW_819,253,1767,0.480882697
RC_EW_82,36,299,0.075517442
RC_EW_826,31,112,0.05904193
RC_EW_836,66,44,0.125591771
RC_EW_837,60,181,0.114182063
RC_EW_843,63,356,0.120224143
RC_EW_848,62,304,0.118044469
RC_EW_852,41,186,0.078189367
RC_EW_855,85,28,0.162016769
RC_EW_862,103,58,0.196473179
RC_EW_876,106,644,0.202008113
RC_EW_879,36,119,0.068691033
RC_EW_891,60,68,0.114414458
RC_EW_90,32,214,0.060246685
RC_EW_903,56,127,0.106625587
RC_EW_904,57,65,0.108564159
RC_EW_911,41,165,0.078109718
RC_EW_920,24,179,0.045524206
RC_EW_923,23,192,0.043598138
RC_EW_925,134,692,0.25409486
RC_EW_933,20,208,0.037964041
RC_EW_936,31,135,0.059111009
RC_EW_944,67,41,0.127715903
RC_EW_946,73,34,0.139195229
RC_EW_948,226,695,0.430855652
RC_EW_952,63,317,0.120376776
RC_EW_954,62,335,0.117833463
RC_EW_957,57,236,0.109013745
RC_EW_958,62,232,0.11839914
RC_EW_966,49,237,0.093938585
RC_EW_969,19,117,0.036290604
RC_EW_97,65,168,0.121841571
RC_EW_971,176,46,0.335649223
RC_EW_979,53,306,0.101725423
RC_EW_982,162,626,0.311472235
RC_EW_995,183,371,0.351712209
RC_EW_998,13,69,0.025035035
RC_SC_1,61,0,0.102509494
RC_SC_110,28,139,0.050108946
RC_SC_116,137,288,0.247841204
RC_SC_120,31,113,0.056865864
RC_SC_122,168,564,0.307777313
RC_SC_135,25,180,0.047742953
RC_SC_136,49,115,0.093722828
RC_SC_138,230,720,0.439593568
RC_SC_145,186,283,0.350987105
RC_SC_146,61,171,0.115278093
RC_SC_15,141,0,0.268915335
RC_SC_151,204,433,0.38543646
RC_SC_1642,272,1388,0.508348629
RC_SC_166,24,140,0.044701721
RC_SC_169,78,320,0.145385552
RC_SC_17,66,333,0.125134526
RC_SC_1712,39,146,0.073005036
RC_SC_18,275,0,0.520840749
RC_SC_187,146,582,0.272979967
RC_SC_19,41,0,0.077748842
RC_SC_199,26,147,0.048236776
RC_SC_215,344,135,0.641350753
RC_SC_217,54,0,0.10081152
RC_SC_226,38,142,0.07103205
RC_SC_229,66,168,0.123323136
RC_SC_241,260,0,0.48733603
RC_SC_244,67,380,0.125720232
RC_SC_257,108,406,0.201884349
RC_SC_272,69,0,0.129014272
RC_SC_275,50,202,0.093527499
RC_SC_279,39,204,0.072952837
RC_SC_28,83,106,0.156769732
RC_SC_280,190,940,0.354895467
RC_SC_283,106,527,0.198296584
RC_SC_29,53,116,0.100000446
RC_SC_3,73,156,0.134613913
RC_SC_311,227,0,0.4239358
RC_SC_319,111,101,0.208239719
RC_SC_32,123,127,0.232144859
RC_SC_328,59,182,0.108776472
RC_SC_332,82,423,0.151415784
RC_SC_335,34,147,0.062881454
RC_SC_336,92,266,0.168924832
RC_SC_347,92,508,0.170986986
RC_SC_35,169,317,0.318481377
RC_SC_352,39,227,0.07330274
RC_SC_355,122,279,0.228145044
RC_SC_357,34,162,0.063411387
RC_SC_36,169,194,0.319620352
RC_SC_368,69,163,0.126129178
RC_SC_373,157,214,0.288359094
RC_SC_381,104,0,0.187668079
RC_SC_382,264,1187,0.476540893
RC_SC_39,50,197,0.094698093
RC_SC_41,31,173,0.058774175
RC_SC_43,36,148,0.068255037
RC_SC_48,42,166,0.079596501
RC_SC_54,751,3002,1.419087485
RC_SC_55,24,0,0.045448222
RC_SC_62,84,322,0.159054572
RC_SC_66,355,195,0.671325655
RC_SC_69,164,180,0.310477977
RC_SC_7,46,128,0.086254184
RC_SC_71,21,0,0.039745217
RC_SC_75,221,202,0.417540986
RC_SC_77,16,0,0.030316917
RC_SC_82,37,178,0.070052183
RC_SC_89,179,243,0.336777557
RC_SC_90,36,159,0.068346275
RC_EW_1,10,29,0.020467725
RC_EW_10,66,3,0.138352929
RC_EW_100,8,41,0.015082404
RC_EW_1000,62,15,0.119202116
RC_EW_1001,4,22,0.007729738
RC_EW_1002,19,31,0.036595162
RC_EW_1003,4,24,0.00773485
RC_EW_1990,48,84,0.09271351
RC_EW_1005,10,42,0.019310943
RC_EW_1006,18,108,0.034706702
RC_EW_1007,7,42,0.013531821
RC_EW_1008,4,23,0.007735021
RC_EW_1009,7,27,0.013525859
RC_EW_1997,6,21,0.011635095
RC_EW_1998,5,19,0.00968719
RC_EW_1011,5,17,0.009666968
RC_EW_1012,19,65,0.036624852
RC_EW_2986,17,28,0.032868176
RC_EW_200,5,20,0.009387541
RC_EW_1015,38,47,0.073227006
RC_EW_1016,14,27,0.027002428
RC_EW_1017,9,52,0.017386857
RC_EW_1018,4,17,0.007721428
RC_EW_1019,6,12,0.011571889
RC_EW_102,153,22,0.28714976
RC_EW_1020,12,37,0.023105251
RC_EW_1021,10,12,0.01917167
RC_EW_1022,38,115,0.072715028
RC_EW_2009,5,24,0.009696009
RC_EW_1024,6,11,0.01154508
RC_EW_1025,26,29,0.049909677
RC_EW_1026,19,47,0.036487233
RC_EW_1027,19,44,0.036488977
RC_EW_1028,9,13,0.017286191
RC_EW_1029,42,19,0.080551327
RC_EW_103,14,49,0.026369144
RC_EW_1030,10,10,0.019209148
RC_EW_1031,32,33,0.061428203
RC_EW_2018,25,31,0.048233269
RC_EW_1033,11,26,0.021130798
RC_EW_1034,11,13,0.021137677
RC_EW_2020,69,35,0.13309159
RC_EW_2021,39,9,0.075280391
RC_EW_1037,28,15,0.053736699
RC_EW_1038,3,8,0.005774758
RC_EW_2024,4,23,0.007757644
RC_EW_104,4,36,0.007542803
RC_EW_1040,11,24,0.021156251
RC_EW_1041,8,15,0.015373825
RC_EW_1042,11,43,0.021134358
RC_EW_1043,16,26,0.030733427
RC_EW_1044,10,17,0.019203894
RC_EW_1045,13,8,0.024966942
RC_EW_1046,6,9,0.011535528
RC_EW_1047,42,112,0.080512021
RC_EW_3019,5,15,0.009710418
RC_EW_1049,30,74,0.057518784
RC_EW_105,7,22,0.013191657
RC_EW_1050,13,10,0.024935802
RC_EW_1051,16,23,0.030703557
RC_EW_1052,10,26,0.019228623
RC_EW_1053,7,16,0.013450941
RC_EW_1054,8,12,0.015363551
RC_EW_1055,44,17,0.084397069
RC_EW_1056,15,36,0.028791654
RC_EW_1057,18,20,0.034592174
RC_EW_1058,5,11,0.009616452
RC_EW_1059,12,13,0.023056944
RC_EW_106,8,38,0.015061012
RC_EW_1060,9,18,0.017292078
RC_EW_1061,18,34,0.034586825
RC_EW_1062,29,33,0.055674711
RC_EW_1063,21,36,0.04031478
RC_EW_1064,8,11,0.015382649
RC_EW_1065,5,15,0.00962389
RC_EW_1066,33,60,0.063332533
RC_EW_1067,27,16,0.051908768
RC_EW_2053,4,22,0.007775471
RC_EW_1069,45,24,0.08640589
RC_EW_107,5,17,0.009433712
RC_EW_1070,9,10,0.017308859
RC_EW_1071,10,18,0.019219409
RC_EW_1072,22,50,0.042301454
RC_EW_1073,13,14,0.024967789
RC_EW_1074,53,8,0.101662147
RC_EW_1075,4,10,0.00770143
RC_EW_1076,6,11,0.011518453
RC_EW_2062,20,31,0.038793108
RC_EW_2063,14,13,0.027165933
RC_EW_1079,11,19,0.021132556
RC_EW_108,2,18,0.003776718
RC_EW_1080,17,22,0.032584091
RC_EW_1081,26,58,0.049846292
RC_EW_1082,93,17,0.178012625
RC_EW_1083,22,59,0.042189071
RC_EW_1084,17,21,0.032653846
RC_EW_1085,11,15,0.021113502
RC_EW_2071,6,13,0.011663593
RC_EW_1087,64,9,0.122685886
RC_EW_1088,11,8,0.021129036
RC_EW_1089,9,13,0.017281186
RC_EW_109,67,1,0.125891901
RC_EW_1090,16,16,0.030730373
RC_EW_2077,15,58,0.029133843
RC_EW_1092,3,11,0.005789552
RC_EW_1093,10,45,0.019305507
RC_EW_1094,20,65,0.038538771
RC_EW_1095,6,11,0.011551736
RC_EW_2081,3,16,0.005844615
RC_EW_1097,6,18,0.011545997
RC_EW_1098,3,13,0.005782288
RC_EW_1099,4,15,0.007712246
RC_EW_3070,8,13,0.015472313
RC_EW_110,5,22,0.009433266
RC_EW_1100,5,20,0.009622618
RC_EW_1101,3,12,0.005785217
RC_EW_1102,3,12,0.005783347
RC_EW_1103,69,5,0.132380727
RC_EW_1104,7,28,0.013482183
RC_EW_1105,4,15,0.007705291
RC_EW_1106,20,40,0.038508576
RC_EW_2093,35,112,0.067922431
RC_EW_1108,7,20,0.013518442
RC_EW_1109,7,32,0.013502371
RC_EW_111,62,14,0.116409119
RC_EW_1110,150,103,0.288326416
RC_EW_1111,8,30,0.015445832
RC_EW_1112,93,8,0.178798857
RC_EW_1113,4,0,0.007721928
RC_EW_210,4,0,0.007512786
RC_EW_1115,38,9,0.073141702
RC_EW_1116,12,43,0.023071954
RC_EW_1117,9,45,0.017345026
RC_EW_2103,5,13,0.009726887
RC_EW_2104,9,46,0.017486492
RC_EW_112,6,17,0.011303523
RC_EW_1120,49,108,0.094693796
RC_EW_1121,16,79,0.030744423
RC_EW_2108,4,16,0.00777489
RC_EW_1123,31,62,0.059407235
RC_EW_1124,4,15,0.00773602
RC_EW_2110,16,52,0.031073232
RC_EW_1126,3,16,0.005700411
RC_EW_1127,4,18,0.007598374
RC_EW_1128,20,108,0.038012473
RC_EW_1129,8,25,0.015201941
RC_EW_2115,19,78,0.036835362
RC_EW_1130,61,78,0.114829194
RC_EW_1131,7,25,0.013261441
RC_EW_1132,10,32,0.018966673
RC_EW_1133,63,40,0.119123712
RC_EW_1134,59,20,0.11183119
RC_EW_2120,5,29,0.009704712
RC_EW_1136,19,0,0.035998958
RC_EW_1137,9,15,0.017094036
RC_EW_1138,8,25,0.015225373
RC_EW_2124,11,60,0.021324825
RC_EW_114,7,25,0.013190041
RC_EW_1140,122,28,0.230098926
RC_EW_2127,28,87,0.054240496
RC_EW_1142,3,16,0.005689491
RC_EW_1143,28,43,0.052882841
RC_EW_1144,30,17,0.056669178
RC_EW_2130,3,10,0.005832565
RC_EW_1146,27,56,0.051176684
RC_EW_1147,5,14,0.009520947
RC_EW_1148,19,63,0.036168463
RC_EW_2134,8,20,0.01553099
RC_EW_115,14,82,0.026383768
RC_EW_1150,3,26,0.005719133
RC_EW_2137,14,42,0.027152788
RC_EW_2138,7,19,0.013586081
RC_EW_1153,4,16,0.007661394
RC_EW_1154,11,62,0.021061349
RC_EW_1155,3,34,0.005742358
RC_EW_3127,7,27,0.013546329
RC_EW_1157,6,36,0.011422877
RC_EW_1158,7,21,0.013309023
RC_EW_1159,17,15,0.032316443
RC_EW_2145,23,109,0.04451864
RC_EW_1160,12,15,0.022803355
RC_EW_1161,12,27,0.022814711
RC_EW_1162,130,8,0.246365182
RC_EW_2149,12,54,0.023270113
RC_EW_1164,9,59,0.017105456
RC_EW_1165,6,10,0.011402092
RC_EW_1166,4,11,0.007482946
RC_EW_1167,2,16,0.003748725
RC_EW_1168,6,20,0.01122564
RC_EW_1169,7,20,0.013136954
RC_EW_2155,5,14,0.009707024
RC_EW_2156,4,14,0.007760575
RC_EW_1171,9,26,0.016880501
RC_EW_2158,14,35,0.027127425
RC_EW_1173,29,44,0.054322082
RC_EW_1174,64,10,0.11969479
RC_EW_1175,9,38,0.016886048
RC_EW_2161,3,16,0.005829202
RC_EW_2162,3,11,0.005828933
RC_EW_2163,4,22,0.007764416
RC_EW_1179,6,32,0.011235445
RC_EW_118,81,0,0.152182112
RC_EW_1180,15,63,0.028052226
RC_EW_1181,3,15,0.005622439
RC_EW_1182,6,39,0.011234911
RC_EW_2169,4,15,0.007767741
RC_EW_1184,8,32,0.015051405
RC_EW_2170,4,0,0.007761671
RC_EW_1186,44,10,0.082012024
RC_EW_1187,6,19,0.01122382
RC_EW_2173,6,15,0.011650594
RC_EW_1189,6,18,0.011260653
RC_EW_119,8,59,0.015091569
RC_EW_1190,5,39,0.009416461
RC_EW_1191,3,34,0.005658472
RC_EW_1192,96,42,0.180365967
RC_EW_1193,6,15,0.011311489
RC_EW_1194,7,22,0.013149506
RC_EW_1195,4,20,0.007528292
RC_EW_1196,11,71,0.020701192
RC_EW_2182,4,21,0.007776232
RC_EW_1198,2,14,0.003769927
RC_EW_1199,19,32,0.035639588
RC_EW_12,5,17,0.010515524
RC_EW_120,4,27,0.007550872
RC_EW_2187,11,63,0.021356409
RC_EW_3173,8,29,0.015461852
RC_EW_1202,12,69,0.022532357
RC_EW_1203,183,33,0.34367818
RC_EW_1204,4,14,0.007542336
RC_EW_2191,8,17,0.015528826
RC_EW_1206,9,68,0.016974105
RC_EW_1207,52,18,0.097656386
RC_EW_1208,18,33,0.033890069
